LATEST,SPEED,LOAD,MAP,IAT,RPM,DISTANCE,FUEL_USED,FUEL_CONSUMPTION,INSTANT_FUEL_CONSUMPTION,LATITUDE,LONGITUDE,ALTITUDE,HEADING,SPEED_GPS,TIME_GPS,X,Y,Z,AAT,AAP
1716020167412359000,108,93.33333333333334,27,30,4031.75,9336.310313,255.8457261573,6.188023303081387,0,46.760382166666666,23.512526833333332,386.4,72.25,109.645,08:16:07+00:00,7,-4,137,13.949999999999989,101.8
1716020167652065000,108,93.33333333333334,27,30,4031.75,9343.501493,255.8457261573,6.186297577,0,46.760382166666666,23.512526833333332,386.4,72.25,109.645,08:16:07+00:00,3,-9,94,13.949999999999989,101.8
1716020167652065000,108,93.33333333333334,27,30,4031.75,9343.501493,255.8457261573,6.186297577,0,46.760382166666666,23.512526833333332,386.4,72.25,109.645,08:16:07+00:00,-5,-3,122,13.949999999999989,101.8
1716020167891936000,108,17.254901960784316,27,30,4031.75,9350.697623,255.8457261573,6.184571625899114,0,46.7604635,23.512906166666667,386.1,72.9,109.153,08:16:08+00:00,4,-3,143,13.949999999999989,101.8
1716020168161191000,106,17.254901960784316,27,30,4031.75,9358.625687,255.8457261573,6.1826712394510555,0,46.7604635,23.512906166666667,386.1,72.9,109.153,08:16:08+00:00,-6,2,113,13.949999999999989,101.8
1716020168401819000,106,17.254901960784316,26,30,4031.75,9365.710844,255.8457261573,6.180973888708679,0,46.7604635,23.512906166666667,386.1,72.9,109.153,08:16:08+00:00,7,0,108,13.949999999999989,101.8
1716020168401819000,106,17.254901960784316,26,30,4031.75,9365.710844,255.8457261573,6.180973888708679,0,46.7604635,23.512906166666667,386.1,72.9,109.153,08:16:08+00:00,3,2,128,13.949999999999989,101.8
1716020168641417000,106,17.254901960784316,26,30,3967.75,9372.765674,255.8457261573,6.179284729149772,0,46.7604635,23.512906166666667,386.1,72.9,109.153,08:16:08+00:00,4,-3,106,13.949999999999989,101.8
1716020168881625000,106,21.96078431372549,26,30,3967.75,9379.838466,255.8457261573,6.177592195621537,0,46.76053983333333,23.513282,385.9,73.79,107.203,08:16:09+00:00,5,0,140,13.949999999999989,101.8
1716020169121549000,106,21.96078431372549,46,30,3967.75,9386.902894,255.9644037414,6.176520988258512,2.2610117784815094,46.76053983333333,23.513282,385.9,73.79,107.203,08:16:09+00:00,5,0,140,13.949999999999989,101.8
1716020169121549000,106,21.96078431372549,46,30,3967.75,9386.902894,255.9644037414,6.176520988258512,2.2610117784815094,46.76053983333333,23.513282,385.9,73.79,107.203,08:16:09+00:00,1,-1,101,13.949999999999989,101.8
1716020169361872000,106,21.96078431372549,46,30,3967.75,9393.979072,256.0832786894,6.175448586713553,2.2610117784815094,46.76053983333333,23.513282,385.9,73.79,107.203,08:16:09+00:00,-2,-1,104,13.949999999999989,101.8
1716020169601055000,106,24.705882352941178,46,30,3967.75,9401.021682,256.2163786218,6.174458874461015,2.543638250791698,46.76053983333333,23.513282,385.9,73.79,107.203,08:16:09+00:00,4,-2,118,13.949999999999989,101.8
1716020169841519000,103,24.705882352941178,46,30,3967.75,9407.901624,256.3501914016,6.173512260951514,2.6177248017137025,46.76053983333333,23.513282,385.9,73.79,107.203,08:16:09+00:00,-1,-6,105,13.949999999999989,101.8
1716020170081565000,103,24.705882352941178,21,30,3967.75,9414.769607,256.3501914016,6.171872492,0,46.7606115,23.513655833333335,385.2,74.79,106.515,08:16:10+00:00,-4,-7,127,13.949999999999989,101.8
1716020170081565000,103,24.705882352941178,21,30,3967.75,9414.769607,256.3501914016,6.171872492,0,46.7606115,23.513655833333335,385.2,74.79,106.515,08:16:10+00:00,-1,-15,127,13.949999999999989,101.8
1716020170321908000,103,24.705882352941178,21,30,3839.75,9421.646088,256.3501914016,6.170231567,0,46.7606115,23.513655833333335,385.2,74.79,106.515,08:16:10+00:00,-12,-15,117,13.949999999999989,101.8
1716020170591035000,103,17.254901960784316,21,30,3839.75,9429.34611,256.3501914016,6.1683951559149905,0,46.7606115,23.513655833333335,385.2,74.79,106.515,08:16:10+00:00,-4,-19,147,13.949999999999989,101.8
1716020170591035000,103,17.254901960784316,21,30,3839.75,9429.34611,256.3501914016,6.1683951559149905,0,46.7606115,23.513655833333335,385.2,74.79,106.515,08:16:10+00:00,-10,-23,146,13.949999999999989,101.8
1716020170832494000,103,17.254901960784316,22,30,3839.75,9436.25452,256.3501914016,6.166748470113512,0,46.76068133333333,23.51402016666667,384.4,74.33,102.982,08:16:11+00:00,-14,-22,110,13.949999999999989,101.8
1716020171071140000,103,17.254901960784316,22,30,3711.75,9443.082448,256.3501914016,6.1651218318707635,0,46.76068133333333,23.51402016666667,384.4,74.33,102.982,08:16:11+00:00,-13,-21,114,13.949999999999989,101.8
1716020171311982000,103,17.254901960784316,22,30,3711.75,9449.973205,256.3501914016,6.163481095227304,0,46.76068133333333,23.51402016666667,384.4,74.33,102.982,08:16:11+00:00,-18,-4,127,13.949999999999989,101.8
1716020171551968000,97,17.254901960784316,22,30,3711.75,9456.439494,256.3501914016,6.161942221349396,0,46.76068133333333,23.51402016666667,384.4,74.33,102.982,08:16:11+00:00,-7,-3,101,13.949999999999989,101.8
1716020171551968000,97,17.254901960784316,22,30,3711.75,9456.439494,256.3501914016,6.161942221349396,0,46.76068133333333,23.51402016666667,384.4,74.33,102.982,08:16:11+00:00,-19,-3,115,13.949999999999989,101.8
1716020171851045000,97,17.254901960784316,39,30,3711.75,9464.497958,256.4576968688,6.160584017373236,1.7955168600070144,46.7607535,23.5143705,383.4,72.92,99.657,08:16:12+00:00,-17,-3,143,13.949999999999989,101.8
1716020172091756000,97,17.254901960784316,39,30,3647.75,9470.983782,256.5424379532,6.159482218237877,1.7584905227766128,46.7607535,23.5143705,383.4,72.92,99.657,08:16:12+00:00,-11,-13,129,13.949999999999989,101.8
1716020172091756000,97,17.254901960784316,39,30,3647.75,9470.983782,256.5424379532,6.159482218237877,1.7584905227766128,46.7607535,23.5143705,383.4,72.92,99.657,08:16:12+00:00,-11,-16,102,13.949999999999989,101.8
1716020172331972000,97,23.137254901960787,39,30,3647.75,9477.456269,256.6558343737,6.158532933693933,2.357975928,46.7607535,23.5143705,383.4,72.92,99.657,08:16:12+00:00,-18,-15,132,13.949999999999989,101.8
1716020172570613000,97,23.137254901960787,39,31,3647.75,9483.886318,256.7684872994,6.157590342556092,2.357975928,46.7607535,23.5143705,383.4,72.92,99.657,08:16:12+00:00,-4,-16,132,13.949999999999989,101.8
1716020172841997000,97,23.137254901960787,22,31,3647.75,9491.198609,256.7684872994,6.155854127169695,0,46.7607535,23.5143705,383.4,72.92,99.657,08:16:12+00:00,-14,-17,114,13.949999999999989,101.8
1716020172841997000,97,23.137254901960787,22,31,3647.75,9491.198609,256.7684872994,6.155854127169695,0,46.76082916666667,23.514706,382.4,71.41,96.005,08:16:13+00:00,-10,-12,140,13.949999999999989,101.8
1716020173081291000,97,23.137254901960787,22,31,3455.75,9497.646253,256.7684872994,6.154324023924487,0,46.76082916666667,23.514706,382.4,71.41,96.005,08:16:13+00:00,-8,-11,108,13.949999999999989,101.8
1716020173321401000,97,17.254901960784316,22,31,3455.75,9504.115883,256.7684872994,6.152789467331028,0,46.76082916666667,23.514706,382.4,71.41,96.005,08:16:13+00:00,-8,-11,108,13.949999999999989,101.8
1716020173560804000,90,17.254901960784316,22,31,3455.75,9510.100958,256.7684872994,6.151370525622262,0,46.76082916666667,23.514706,382.4,71.41,96.005,08:16:13+00:00,-8,-5,109,13.949999999999989,101.8
1716020173802097000,90,17.254901960784316,22,31,3455.75,9516.133283,256.7684872994,6.149941043965086,0,46.76082916666667,23.514706,382.4,71.41,96.005,08:16:13+00:00,-7,-8,133,13.949999999999989,101.8
1716020173802097000,90,17.254901960784316,22,31,3455.75,9516.133283,256.7684872994,6.149941043965086,0,46.760906,23.51502766666667,381.3,70.61,92.776,08:16:14+00:00,-6,-1,132,13.949999999999989,101.8
1716020174041329000,90,17.254901960784316,22,31,3327.75,9522.114083,256.7684872994,6.148524427939894,0,46.760906,23.51502766666667,381.3,70.61,92.776,08:16:14+00:00,-3,4,128,13.949999999999989,101.8
1716020174281283000,90,44.70588235294118,22,31,3327.75,9528.112933,256.7684872994,6.1471041920108425,0,46.760906,23.51502766666667,381.3,70.61,92.776,08:16:14+00:00,-8,1,125,13.949999999999989,101.8
1716020174550950000,90,44.70588235294118,94,31,3327.75,9534.854608,256.9881981467,6.146647212889888,4.386265059911774,46.760906,23.51502766666667,381.3,70.61,92.776,08:16:14+00:00,-2,2,129,13.949999999999989,101.8
1716020174550950000,90,44.70588235294118,94,31,3327.75,9534.854608,256.9881981467,6.146647212889888,4.386265059911774,46.760906,23.51502766666667,381.3,70.61,92.776,08:16:14+00:00,-2,-1,119,13.949999999999989,101.8
1716020174792291000,90,44.70588235294118,94,31,5695.75,9540.888133,257.3723208225,6.147209612888862,8.568602862905703,46.76098283333333,23.515344833333334,380.4,70.52,92.332,08:16:15+00:00,2,-5,111,13.949999999999989,101.8
1716020175032070000,90,17.254901960784316,94,31,5695.75,9546.882608,257.5196191472,6.146554551748314,3.3071800523495702,46.76098283333333,23.515344833333334,380.4,70.52,92.332,08:16:15+00:00,-2,-2,139,13.949999999999989,101.8
1716020175271870000,90,17.254901960784316,94,31,5695.75,9552.877608,257.6669303723,6.145899735390633,3.3071800523495702,46.76098283333333,23.515344833333334,380.4,70.52,92.332,08:16:15+00:00,-6,-3,134,13.949999999999989,101.8
1716020175511781000,90,17.254901960784316,21,31,5695.75,9558.875383,257.6669303723,6.1444820394230435,0,46.76098283333333,23.515344833333334,380.4,70.52,92.332,08:16:15+00:00,-7,-4,123,13.949999999999989,101.8
