LATEST,SPEED,LOAD,MAP,IAT,RPM,DISTANCE,FUEL_USED,FUEL_CONSUMPTION,INSTANT_FUEL_CONSUMPTION,LATITUDE,LONGITUDE,ALTITUDE,HEADING,SPEED_GPS,TIME_GPS,X,Y,Z,AAT,AAP
1716019547717370000,74.0,94.11764705882354,94,30,4799.75,1252.3891688889,95.9853852683,5.336585600221303,18.837290402840743,46.76460941736298,23.51610009690963,426.9,283.18,75.367,08:05:47+00:00,-9,12,116,13.949999999999989,101.8
1716019547959132000,74.0,94.11764705882354,94,30,4863.75,1257.3587211111,96.6897934678,5.340443618709507,19.077362391185407,46.76464856431918,23.515830328009006,428.7,282.2,75.99,08:05:48+00:00,-14,9,113,13.949999999999989,101.8
1716019548198115000,74.0,94.11764705882354,94,30,4863.75,1262.2711494444,97.386104653,5.344255161498524,19.077362391185407,46.76464856431918,23.515830328009006,428.7,282.2,75.99,08:05:48+00:00,-22,12,121,13.949999999999989,101.8
1716019548469115000,76.0,94.11764705882354,94,30,4863.75,1267.9922605556,98.1757019515,5.348529317011216,18.575326539446365,46.76464856431918,23.515830328009006,428.7,282.2,75.99,08:05:48+00:00,-23,13,124,13.949999999999989,101.8
1716019548708097000,76.0,94.11764705882354,94,30,4863.75,1273.0374361111,98.872010223,5.352296200627239,18.575326539446365,46.76464856431918,23.515830328009006,428.7,282.2,75.99,08:05:48+00:00,-25,21,105,13.949999999999989,101.8
1716019548948265000,76.0,94.11764705882354,94,30,4863.75,1278.1076494444,99.5717740753,5.3560796172852045,18.575326539446365,46.764684993007805,23.51555296144479,430.2,276.6,77.094,08:05:49+00:00,-27,9,112,13.949999999999989,101.8
1716019549188552000,76.0,91.37254901960785,94,30,4863.75,1283.180375,100.2514647594,5.3597076941487245,18.03354618204585,46.764684993007805,23.51555296144479,430.2,276.6,77.094,08:05:49+00:00,-26,11,109,13.949999999999989,101.8
1716019549428343000,76.0,91.37254901960785,94,30,4863.75,1288.2426294444,100.9297524272,5.363326212370104,18.03354618204585,46.764684993007805,23.51555296144479,430.2,276.6,77.094,08:05:49+00:00,-34,-11,125,13.949999999999989,101.8
1716019549668311000,76.0,91.37254901960785,23,30,4863.75,1293.3086205556,100.9297524272,5.361794232033426,0.0,46.764684993007805,23.51555296144479,430.2,276.6,77.094,08:05:49+00:00,-29,-18,119,13.949999999999989,101.8
1716019549938237000,76.0,91.37254901960785,23,30,4863.75,1299.0070583333,100.9297524272,5.360072042314533,0.0,46.76469166599951,23.515266290779888,430.9,268.69,77.407,08:05:50+00:00,-23,-37,129,13.949999999999989,101.8
1716019550178077000,76.0,17.647058823529413,23,30,4863.75,1304.0703472222,100.9297524272,5.358542736131847,0.0,46.76469166599951,23.515266290779888,430.9,268.69,77.407,08:05:50+00:00,-14,-41,133,13.949999999999989,101.8
1716019550418254000,74.0,17.647058823529413,23,30,4863.75,1309.0073188889,100.9297524272,5.357052422611425,0.0,46.76469166599951,23.515266290779888,430.9,268.69,77.407,08:05:50+00:00,-15,-37,108,13.949999999999989,101.8
1716019550657485000,74.0,17.647058823529413,21,30,4863.75,1313.924845,100.9297524272,5.3555688029310975,0.0,46.76469166599951,23.515266290779888,430.9,268.69,77.407,08:05:50+00:00,-18,-42,121,13.949999999999989,101.8
1716019550898297000,74.0,17.647058823529413,21,30,4159.75,1318.8748694444,100.9297524272,5.354076208190966,0.0,46.764668109942676,23.515009547173445,431.4,262.24,68.022,08:05:51+00:00,-10,-41,115,13.949999999999989,101.8
1716019551138565000,74.0,17.647058823529413,21,30,4159.75,1323.8137116667,100.9297524272,5.352587814181127,0.0,46.764668109942676,23.515009547173445,431.4,262.24,68.022,08:05:51+00:00,-2,-43,126,13.949999999999989,101.8
1716019551377302000,74.0,17.647058823529413,21,30,4159.75,1328.7210833333,100.9297524272,5.351109723700339,0.0,46.764668109942676,23.515009547173445,431.4,262.24,68.022,08:05:51+00:00,-2,-43,126,13.949999999999989,101.8
1716019551618498000,74.0,17.647058823529413,21,30,3711.75,1333.6790011111,100.9297524272,5.349617237591657,0.0,46.764668109942676,23.515009547173445,431.4,262.24,68.022,08:05:51+00:00,-5,-32,126,13.949999999999989,101.8
1716019551857698000,74.0,17.647058823529413,21,30,3711.75,1338.59589,100.9297524272,5.348137924453272,0.0,46.76464236069631,23.514792291811943,431.5,257.22,57.313,08:05:52+00:00,3,-31,119,13.949999999999989,101.8
1716019552097397000,56.0,17.647058823529413,21,30,3711.75,1342.3245411111,100.9297524272,5.347016654212676,0.0,46.76464236069631,23.514792291811943,431.5,257.22,57.313,08:05:52+00:00,9,-23,118,13.949999999999989,101.8
1716019552368436000,56.0,17.647058823529413,22,30,3711.75,1346.5407033333,100.9297524272,5.3457493471574775,0.0,46.76464236069631,23.514792291811943,431.5,257.22,57.313,08:05:52+00:00,4,-16,119,13.949999999999989,101.8
1716019552607615000,56.0,17.647058823529413,22,30,3327.75,1350.2612655556,100.9297524272,5.344631507937697,0.0,46.76464236069631,23.514792291811943,431.5,257.22,57.313,08:05:52+00:00,8,-9,136,13.949999999999989,101.8
1716019552848425000,56.0,17.647058823529413,22,30,3327.75,1354.0071988889,100.9297524272,5.343506518184549,0.0,46.76464236069631,23.514792291811943,431.5,257.22,57.313,08:05:52+00:00,7,-5,125,13.949999999999989,101.8
1716019553087698000,56.0,17.647058823529413,94,30,3327.75,1357.7292233333,101.006705338,5.342971034672287,2.782639956243545,46.76461089242108,23.51459849157652,431.8,254.72,52.505,08:05:53+00:00,8,-7,124,13.949999999999989,101.8
1716019553328347000,56.0,17.647058823529413,94,30,5759.75,1361.4726522222,101.1594723735,5.343002477892002,5.492514963198093,46.76461089242108,23.51459849157652,431.8,254.72,52.505,08:05:53+00:00,8,-4,134,13.949999999999989,101.8
1716019553598659000,56.0,17.647058823529413,94,30,5759.75,1365.6775055556,101.3310698573,5.343037781117888,5.492514963198093,46.76461089242108,23.51459849157652,431.8,254.72,52.505,08:05:53+00:00,10,0,116,13.949999999999989,101.8
1716019553838124000,49.0,17.647058823529413,94,30,5759.75,1368.9368902778,101.4830852745,5.343208721976954,6.277159956339361,46.76461089242108,23.51459849157652,431.8,254.72,52.505,08:05:53+00:00,15,3,121,13.949999999999989,101.8
1716019554077685000,49.0,17.647058823529413,21,30,5759.75,1372.1975816667,101.4830852745,5.342230721862053,0.0,46.76457004925738,23.51442175382115,432.5,252.97,50.313,08:05:54+00:00,10,-8,114,13.949999999999989,101.8
1716019554317649000,49.0,17.647058823529413,21,30,4351.75,1375.4637583333,101.4830852745,5.341251435369338,0.0,46.76457004925738,23.51442175382115,432.5,252.97,50.313,08:05:54+00:00,9,-10,124,13.949999999999989,101.8
1716019554558940000,49.0,17.647058823529413,21,30,4351.75,1378.7479969444,101.4830852745,5.340267095369785,0.0,46.76457004925738,23.51442175382115,432.5,252.97,50.313,08:05:54+00:00,12,-16,132,13.949999999999989,101.8
1716019554798831000,49.0,17.647058823529413,21,31,4351.75,1382.01318,101.4830852745,5.339288826222693,0.0,46.76453191775275,23.51425884137018,433.3,251.89,45.884,08:05:55+00:00,11,-15,115,13.949999999999989,101.8
1716019555038806000,49.0,17.647058823529413,20,31,4351.75,1385.2795063889,101.4830852745,5.338310573061377,0.0,46.76453191775275,23.51425884137018,433.3,251.89,45.884,08:05:55+00:00,13,-18,111,13.949999999999989,101.8
1716019555308514000,49.0,17.647058823529413,20,31,4223.75,1388.9505319444,101.4830852745,5.337211541687536,0.0,46.76453191775275,23.51425884137018,433.3,251.89,45.884,08:05:55+00:00,13,-14,114,13.949999999999989,101.8
1716019555548382000,49.0,17.647058823529413,20,31,4223.75,1392.2154019444,101.4830852745,5.336234485264006,0.0,46.76453191775275,23.51425884137018,433.3,251.89,45.884,08:05:55+00:00,13,-23,113,13.949999999999989,101.8
1716019555788163000,40.0,17.647058823529413,20,31,4223.75,1394.8796352778,101.4830852745,5.335437442498239,0.0,46.76453191775275,23.51425884137018,433.3,251.89,45.884,08:05:55+00:00,15,-18,110,13.949999999999989,101.8
1716019556028536000,40.0,17.647058823529413,21,31,4223.75,1397.5504463889,101.4830852745,5.334638671,0.0,46.764497888345836,23.514113454658077,433.7,252.0,40.424,08:05:56+00:00,19,-15,112,13.949999999999989,101.8
1716019556298727000,40.0,17.647058823529413,21,31,3711.75,1400.5525686111,101.4830852745,5.333741097930085,0.0,46.764497888345836,23.514113454658077,433.7,252.0,40.424,08:05:56+00:00,23,-15,120,13.949999999999989,101.8
1716019556539009000,40.0,17.647058823529413,21,31,3711.75,1403.2223686111,101.4830852745,5.332943136238999,0.0,46.764497888345836,23.514113454658077,433.7,252.0,40.424,08:05:56+00:00,24,-13,124,13.949999999999989,101.8
1716019556777914000,40.0,17.647058823529413,21,31,3711.75,1405.8768686111,101.4830852745,5.332149984156534,0.0,46.764497888345836,23.514113454658077,433.7,252.0,40.424,08:05:56+00:00,19,-14,118,13.949999999999989,101.8
1716019557018422000,40.0,17.647058823529413,21,31,3455.75,1408.5491797222,101.4830852745,5.331351748468309,0.0,46.76447360454772,23.51398339053072,433.8,254.74,36.45,08:05:57+00:00,23,-8,113,13.949999999999989,101.8
1716019557258422000,40.0,17.647058823529413,21,31,3455.75,1411.2158463889,101.4830852745,5.330555437013542,0.0,46.76447360454772,23.51398339053072,433.8,254.74,36.45,08:05:57+00:00,24,-9,116,13.949999999999989,101.8
1716019557527524000,34.0,17.647058823529413,21,31,3455.75,1413.7573652778,101.4830852745,5.329796718152216,0.0,46.76447360454772,23.51398339053072,433.8,254.74,36.45,08:05:57+00:00,29,-9,119,13.949999999999989,101.8
1716019557767870000,34.0,17.647058823529413,22,31,3455.75,1416.0272997222,101.4830852745,5.329119257885721,0.0,46.76447360454772,23.51398339053072,433.8,254.74,36.45,08:05:57+00:00,31,-11,120,13.949999999999989,101.8
1716019558007882000,34.0,17.647058823529413,22,31,3327.75,1418.2940797222,101.4830852745,5.328442910901569,0.0,46.76445688509292,23.513860568713643,433.6,262.01,34.523,08:05:58+00:00,28,-11,123,13.949999999999989,101.8
1716019558277759000,34.0,17.647058823529413,22,31,3327.75,1420.8429180556,101.4830852745,5.327682610218022,0.0,46.76445688509292,23.513860568713643,433.6,262.01,34.523,08:05:58+00:00,30,-10,117,13.949999999999989,101.8
1716019558518147000,34.0,17.647058823529413,22,31,3327.75,1423.1132491667,101.4830852745,5.327005568975289,0.0,46.76445688509292,23.513860568713643,433.6,262.01,34.523,08:05:58+00:00,29,-9,120,13.949999999999989,101.8
1716019558758217000,34.0,17.647058823529413,22,31,3263.75,1425.3805769444,101.4830852745,5.326329595077805,0.0,46.76445688509292,23.513860568713643,433.6,262.01,34.523,08:05:58+00:00,32,-8,116,13.949999999999989,101.8
1716019558998746000,34.0,17.647058823529413,22,31,3263.75,1427.6522397222,101.4830852745,5.325652500783962,0.0,46.76445436158002,23.51374053375276,433.1,272.12,33.505,08:05:59+00:00,29,-8,124,13.949999999999989,101.8
1716019559238015000,32.0,17.647058823529413,22,31,3263.75,1429.7790752778,101.4830852745,5.325018729866509,0.0,46.76445436158002,23.51374053375276,433.1,272.12,33.505,08:05:59+00:00,31,-9,122,13.949999999999989,101.8
1716019559477253000,32.0,17.647058823529413,23,31,3263.75,1431.9056352778,101.4830852745,5.324385191855802,0.0,46.76445436158002,23.51374053375276,433.1,272.12,33.505,08:05:59+00:00,30,-11,118,13.949999999999989,101.8
1716019559718217000,32.0,17.647058823529413,23,31,3199.75,1434.0475375,101.4830852745,5.323747235504877,0.0,46.76445436158002,23.51374053375276,433.1,272.12,33.505,08:05:59+00:00,31,-9,121,13.949999999999989,101.8
1716019559988560000,32.0,17.647058823529413,23,31,3199.75,1436.4505863889,101.4830852745,5.323031679691866,0.0,46.76446837343519,23.5136247430975,432.5,281.95,33.24,08:06:00+00:00,31,-10,123,13.949999999999989,101.8
1716019560228313000,32.0,17.647058823529413,23,33,3199.75,1438.5817241667,101.4830852745,5.322397251761827,0.0,46.76446837343519,23.5136247430975,432.5,281.95,33.24,08:06:00+00:00,32,-11,121,13.949999999999989,101.8
1716019560468473000,32.0,17.647058823529413,23,33,3199.75,1440.7164797222,101.4830852745,5.321761898435716,0.0,46.76446837343519,23.5136247430975,432.5,281.95,33.24,08:06:00+00:00,29,-10,113,13.949999999999989,101.8
1716019560708476000,32.0,17.647058823529413,23,33,3263.75,1442.8498397222,101.4830852745,5.321127111981616,0.0,46.76446837343519,23.5136247430975,432.5,281.95,33.24,08:06:00+00:00,26,-9,119,13.949999999999989,101.8
1716019560947066000,32.0,17.647058823529413,23,33,3263.75,1444.9706397222,101.4830852745,5.3204962128697755,0.0,46.76449168137653,23.513513382660243,431.8,290.72,33.287,08:06:01+00:00,25,-1,122,13.949999999999989,101.8
1716019561187566000,33.0,17.647058823529413,23,33,3263.75,1447.1752230556,101.4830852745,5.319840548320134,0.0,46.76449168137653,23.513513382660243,431.8,290.72,33.287,08:06:01+00:00,23,6,120,13.949999999999989,101.8
1716019561458444000,33.0,17.647058823529413,37,33,3263.75,1449.6582713889,101.5682198435,5.319742671690911,4.614577596451703,46.76449168137653,23.513513382660243,431.8,290.72,33.287,08:06:01+00:00,20,1,120,13.949999999999989,101.8
1716019561699160000,33.0,17.647058823529413,37,33,3519.75,1451.8648347222,101.6511890268,5.319710730054613,5.060711770272722,46.76449168137653,23.513513382660243,431.8,290.72,33.287,08:06:01+00:00,24,9,116,13.949999999999989,101.8
1716019561937803000,33.0,54.90196078431373,37,33,3519.75,1454.0523955556,101.9070924404,5.320984998438785,15.744436618626247,46.76452912215393,23.51339507489765,431.0,295.76,36.649,08:06:02+00:00,21,20,118,13.949999999999989,101.8
1716019562178476000,33.0,54.90196078431373,93,33,3519.75,1456.2585647222,102.1651726784,5.322269790829743,15.744436618626247,46.76452912215393,23.51339507489765,431.0,295.76,36.649,08:06:02+00:00,21,25,120,13.949999999999989,101.8
1716019562418436000,33.0,54.90196078431373,93,33,4095.75,1458.4581980556,102.4733953593,5.323933214189378,18.859296403800723,46.76452912215393,23.51339507489765,431.0,295.76,36.649,08:06:02+00:00,19,23,125,13.949999999999989,101.8
1716019562657817000,33.0,94.11764705882354,93,33,4095.75,1460.6525238889,103.0005021647,5.327243321067888,32.33022240651554,46.76452912215393,23.51339507489765,431.0,295.76,36.649,08:06:02+00:00,17,18,125,13.949999999999989,101.8
1716019562897648000,44.0,94.11764705882354,93,33,4095.75,1463.5837916667,103.5285998509,5.330340677833111,24.247666823256093,46.764576581759705,23.513259742797622,430.0,299.21,44.84,08:06:03+00:00,21,22,129,13.949999999999989,101.8
1716019563138440000,44.0,94.11764705882354,86,33,4095.75,1466.526805,104.0588136183,5.333449425632861,24.247666823256093,46.764576581759705,23.513259742797622,430.0,299.21,44.84,08:06:03+00:00,18,13,128,13.949999999999989,101.8
1716019563378447000,44.0,94.11764705882354,86,33,4799.75,1469.4602238889,104.6984297989,5.337382064617494,29.346515547912716,46.764576581759705,23.513259742797622,430.0,299.21,44.84,08:06:03+00:00,20,-1,121,13.949999999999989,101.8
1716019563618341000,44.0,29.411764705882355,86,33,4799.75,1472.3922616667,104.8982157479,5.338009465973849,9.170786108722725,46.764576581759705,23.513259742797622,430.0,299.21,44.84,08:06:03+00:00,21,-17,130,13.949999999999989,101.8
1716019563887632000,44.0,29.411764705882355,22,33,4799.75,1475.6835961111,104.8982157479,5.337028931506546,0.0,46.76463695005387,23.51310798317378,429.1,302.06,50.265,08:06:04+00:00,16,-7,124,13.949999999999989,101.8
1716019564127731000,44.0,29.411764705882355,22,33,4863.75,1478.6181394444,104.8982157479,5.336154993810161,0.0,46.76463695005387,23.51310798317378,429.1,302.06,50.265,08:06:04+00:00,18,-8,127,13.949999999999989,101.8
1716019564367555000,44.0,17.647058823529413,22,33,4863.75,1481.5493216667,104.8982157479,5.335282342763887,0.0,46.76463695005387,23.51310798317378,429.1,302.06,50.265,08:06:04+00:00,13,-18,125,13.949999999999989,101.8
1716019564608400000,48.0,17.647058823529413,22,33,4863.75,1484.7605883333,104.8982157479,5.334326634510421,0.0,46.76463695005387,23.51310798317378,429.1,302.06,50.265,08:06:04+00:00,18,-19,125,13.949999999999989,101.8
1716019564848949000,48.0,17.647058823529413,21,33,4863.75,1487.9679083333,104.8982157479,5.333372442527979,0.0,46.76463695005387,23.51310798317378,429.1,302.06,50.265,08:06:04+00:00,15,-18,134,13.949999999999989,101.8
1716019565119271000,48.0,17.647058823529413,21,33,4671.75,1491.5722016667,104.8982157479,5.332300556488376,0.0,46.7647029668259,23.512957499153927,428.5,303.69,48.674,08:06:05+00:00,13,-21,129,13.949999999999989,101.8
1716019565358332000,48.0,17.647058823529413,21,33,4671.75,1494.7596816667,104.8982157479,5.331352986101531,0.0,46.7647029668259,23.512957499153927,428.5,303.69,48.674,08:06:05+00:00,15,-18,128,13.949999999999989,101.8
1716019565597889000,48.0,17.647058823529413,21,33,4671.75,1497.953775,104.8982157479,5.3304037874730685,0.0,46.7647029668259,23.512957499153927,428.5,303.69,48.674,08:06:05+00:00,12,-13,123,13.949999999999989,101.8
1716019565838486000,48.0,17.647058823529413,20,33,4671.75,1501.161735,104.8982157479,5.329450808179881,0.0,46.76476469785115,23.51281678441515,428.2,304.11,45.129,08:06:06+00:00,8,-10,123,13.949999999999989,101.8
1716019566077825000,48.0,17.647058823529413,20,33,4351.75,1504.3529216667,104.8982157479,5.3285031497145425,0.0,46.76476469785115,23.51281678441515,428.2,304.11,45.129,08:06:06+00:00,4,-13,126,13.949999999999989,101.8
1716019566318257000,48.0,17.647058823529413,20,33,4351.75,1507.5586816667,104.8982157479,5.3275515028034315,0.0,46.76476469785115,23.51281678441515,428.2,304.11,45.129,08:06:06+00:00,0,-6,120,13.949999999999989,101.8
1716019566558226000,43.0,17.647058823529413,20,33,4351.75,1510.4249780556,104.8982157479,5.326700915,0.0,46.76476469785115,23.51281678441515,428.2,304.11,45.129,08:06:06+00:00,-6,4,124,13.949999999999989,101.8
1716019566798496000,43.0,17.647058823529413,60,33,4351.75,1513.2948697222,105.0053625532,5.326652672875552,5.024870901965022,46.76482491936502,23.512679510579876,428.0,299.31,44.022,08:06:07+00:00,-11,15,129,13.949999999999989,101.8
1716019567038789000,43.0,17.647058823529413,60,33,4479.75,1516.1650361111,105.1164650602,5.326634010430832,5.209882996848331,46.76482491936502,23.512679510579876,428.0,299.31,44.022,08:06:07+00:00,-9,25,125,13.949999999999989,101.8
1716019567278521000,43.0,91.37254901960785,60,33,4479.75,1519.0285016667,105.6903861123,5.330085381,26.975616405903573,46.76482491936502,23.512679510579876,428.0,299.31,44.022,08:06:07+00:00,-11,24,129,13.949999999999989,101.8
1716019567518597000,43.0,91.37254901960785,94,33,4479.75,1521.8960761111,106.2651307042,5.333540602164985,26.975616405903573,46.76482491936502,23.512679510579876,428.0,299.31,44.022,08:06:07+00:00,-14,22,126,13.949999999999989,101.8
1716019567788596000,43.0,91.37254901960785,94,33,4927.75,1525.1210641667,107.038456937,5.338376082790992,32.273481495426005,46.76482491936502,23.512679510579876,428.0,299.31,44.022,08:06:07+00:00,-18,22,123,13.949999999999989,101.8
1716019568028678000,43.0,89.01960784313727,94,33,4927.75,1527.9887102778,107.7083880124,5.342541693506341,31.442404718719757,46.764888258413315,23.512514625723586,427.8,290.01,49.912,08:06:08+00:00,-21,24,127,13.949999999999989,101.8
1716019568268430000,52.0,89.01960784313727,94,33,4927.75,1531.4517947222,108.3773982472,5.346521952497257,26.000450066329712,46.764888258413315,23.512514625723586,427.8,290.01,49.912,08:06:08+00:00,-15,3,122,13.949999999999989,101.8
1716019568508397000,52.0,89.01960784313727,25,33,4927.75,1534.9179847222,108.3773982472,5.345491087301018,0.0,46.764888258413315,23.512514625723586,427.8,290.01,49.912,08:06:08+00:00,-9,-2,132,13.949999999999989,101.8
1716019568778754000,52.0,89.01960784313727,25,33,4799.75,1538.8231413889,108.3773982472,5.344330146970933,0.0,46.764888258413315,23.512514625723586,427.8,290.01,49.912,08:06:08+00:00,-7,-3,126,13.949999999999989,101.8
1716019569049122000,52.0,17.647058823529413,25,33,4799.75,1542.7284569444,108.3773982472,5.343169663595903,0.0,46.764912105214584,23.512328820155115,427.9,281.36,52.524,08:06:09+00:00,-6,-2,122,13.949999999999989,101.8
1716019569317903000,52.0,17.647058823529413,23,33,4799.75,1546.6108491667,108.3773982472,5.342016491445007,0.0,46.764912105214584,23.512328820155115,427.9,281.36,52.524,08:06:09+00:00,-7,-3,122,13.949999999999989,101.8
1716019569557794000,52.0,17.647058823529413,23,33,3391.75,1550.0759413889,108.3773982472,5.340987688622075,0.0,46.764912105214584,23.512328820155115,427.9,281.36,52.524,08:06:09+00:00,-4,-4,119,13.949999999999989,101.8
1716019569798412000,52.0,17.647058823529413,23,33,3391.75,1553.5515347222,108.3773982472,5.339956165962268,0.0,46.76492483782093,23.512141366787787,427.9,276.24,51.319,08:06:10+00:00,-5,1,126,13.949999999999989,101.8
1716019570038604000,50.0,17.647058823529413,23,33,3391.75,1556.8875347222,108.3773982472,5.338966447950831,0.0,46.76492483782093,23.512141366787787,427.9,276.24,51.319,08:06:10+00:00,0,11,113,13.949999999999989,101.8
1716019570278675000,50.0,17.647058823529413,94,33,3391.75,1560.2218541667,108.4564553302,5.338568638307591,3.1911319780363385,46.76492483782093,23.512141366787787,427.9,276.24,51.319,08:06:10+00:00,-2,14,117,13.949999999999989,101.8
1716019570518550000,50.0,17.647058823529413,94,33,3391.75,1563.5534513889,108.5354478689,5.338171300598565,3.1911319780363385,46.76492483782093,23.512141366787787,427.9,276.24,51.319,08:06:10+00:00,3,8,117,13.949999999999989,101.8
1716019570757878000,50.0,18.823529411764707,94,33,3391.75,1566.8774513889,108.6195144372,5.3378142818867085,3.4038741099054284,46.76492483782093,23.512141366787787,427.9,276.24,51.319,08:06:10+00:00,5,2,121,13.949999999999989,101.8
1716019570998313000,50.0,18.823529411764707,94,33,3391.75,1570.2168263889,108.7039698514,5.337455744485313,3.4038741099054284,46.76493629856713,23.51194912593819,427.8,274.05,53.873,08:06:11+00:00,2,-3,124,13.949999999999989,101.8
1716019571238774000,50.0,18.823529411764707,24,33,3391.75,1573.5565625,108.7039698514,5.336466298330091,0.0,46.76493629856713,23.51194912593819,427.8,274.05,53.873,08:06:11+00:00,0,-1,123,13.949999999999989,101.8
1716019571508990000,50.0,18.823529411764707,24,33,3327.75,1577.3095625,108.7039698514,5.335354854294052,0.0,46.76493629856713,23.51194912593819,427.8,274.05,53.873,08:06:11+00:00,1,-14,118,13.949999999999989,101.8
1716019571748906000,50.0,17.647058823529413,24,33,3327.75,1580.6417291667,108.7039698514,5.334368427211024,0.0,46.76493629856713,23.51194912593819,427.8,274.05,53.873,08:06:11+00:00,-6,-4,121,13.949999999999989,101.8
1716019571988149000,51.0,17.647058823529413,24,33,3327.75,1584.031005,108.7039698514,5.333365468113674,0.0,46.76495013460492,23.51175752513406,427.5,271.88,52.407,08:06:12+00:00,-6,-9,122,13.949999999999989,101.8
1716019572228936000,51.0,17.647058823529413,25,33,3327.75,1587.4421541667,108.7039698514,5.332356416966107,0.0,46.76495013460492,23.51175752513406,427.5,271.88,52.407,08:06:12+00:00,-8,-3,134,13.949999999999989,101.8
1716019572468563000,51.0,17.647058823529413,25,33,3327.75,1590.83687,108.7039698514,5.331352605949329,0.0,46.76495013460492,23.51175752513406,427.5,271.88,52.407,08:06:12+00:00,-11,-5,134,13.949999999999989,101.8
1716019572707647000,51.0,39.60784314,25,33,3327.75,1594.2238933333,108.7039698514,5.330351446168742,0.0,46.76495013460492,23.51175752513406,427.5,271.88,52.407,08:06:12+00:00,-9,8,132,13.949999999999989,101.8
1716019572918490000,51.0,39.60784314,91,33,3327.75,1597.2108358333,108.8561645078,5.330604355270224,6.857782827781319,46.76494858146,23.51156574152003,427.5,267.25,52.407,08:06:13+00:00,-18,11,137,13.949999999999989,101.8
1716019573158841000,51.0,39.60784314,91,33,3391.75,1600.6158083333,109.0338106897,5.330923525323517,7.021880823405439,46.76494858146,23.51156574152003,427.6,267.25,51.889,08:06:13+00:00,-16,23,127,13.949999999999989,101.8
1716019573398830000,51.0,85.88235294117648,91,33,3391.75,1604.0156525,109.4184237445,5.332787652079669,15.225662379463278,46.76494858146,23.51156574152003,427.6,267.25,51.889,08:06:13+00:00,-14,16,123,13.949999999999989,101.8
1716019573638975000,52.0,85.88235294117648,91,33,3391.75,1607.4844136111,109.8032868094,5.334632572225359,14.932861180421295,46.76494858146,23.51156574152003,427.6,267.25,51.889,08:06:13+00:00,-8,14,126,13.949999999999989,101.8
1716019573878374000,52.0,85.88235294117648,94,33,3391.75,1610.9423991667,110.1869543138,5.336471055537762,14.932861180421295,46.7649291223964,23.511367881446066,428.3,260.07,54.495,08:06:14+00:00,-10,16,132,13.949999999999989,101.8
1716019574118507000,52.0,85.88235294117648,94,33,3519.75,1614.4109869444,110.5897597331,5.338448348918149,15.629813677032647,46.7649291223964,23.511367881446066,428.3,260.07,54.495,08:06:14+00:00,-10,18,127,13.949999999999989,101.8
1716019574358602000,52.0,85.88235294117648,94,33,3519.75,1617.8790258333,110.9925014102,5.340424570072696,15.629813677032647,46.7649291223964,23.511367881446066,428.3,260.07,54.495,08:06:14+00:00,-3,14,128,13.949999999999989,101.8
1716019574598587000,52.0,85.88235294117648,94,33,3519.75,1621.3454758333,111.3950585704,5.342399127508588,15.629813677032647,46.7649291223964,23.511367881446066,428.3,260.07,54.495,08:06:14+00:00,-1,14,128,13.949999999999989,101.8
1716019574839916000,52.0,85.88235294117648,94,33,3583.75,1624.8313391667,111.8089000172,5.344451246070904,15.978456067749821,46.76489118246578,23.51116832938355,429.1,254.95,56.549,08:06:15+00:00,-1,17,123,13.949999999999989,101.8
1716019575078999000,52.0,89.01960784313727,94,33,3583.75,1628.2847602778,112.233866726,5.346595032477551,16.562143960635662,46.76489118246578,23.51116832938355,429.1,254.95,56.549,08:06:15+00:00,-4,3,116,13.949999999999989,101.8
1716019575349865000,57.0,89.01960784313727,94,33,3583.75,1632.5734719444,112.7153272754,5.348911485357584,15.109324317514671,46.76489118246578,23.51116832938355,429.1,254.95,56.549,08:06:15+00:00,-4,3,116,13.949999999999989,101.8
1716019575589002000,57.0,89.01960784313727,31,33,3583.75,1636.3598077778,112.7153272754,5.347791225048549,0.0,46.76489118246578,23.51116832938355,429.1,254.95,56.549,08:06:15+00:00,-2,-7,138,13.949999999999989,101.8
1716019575829319000,57.0,89.01960784313727,31,33,3519.75,1640.1648269444,112.7153272754,5.34666591,0.0,46.76489118246578,23.51116832938355,429.1,254.95,56.549,08:06:15+00:00,9,0,110,13.949999999999989,101.8
1716019576068700000,57.0,17.647058823529413,31,33,3519.75,1643.9550261111,112.7153272754,5.345545447709334,0.0,46.76484220749542,23.510973351117237,430.0,252.08,56.508,08:06:16+00:00,8,-7,125,13.949999999999989,101.8
1716019576309137000,57.0,17.647058823529413,31,33,3519.75,1647.7619452778,112.7153272754,5.344420515721603,0.0,46.76484220749542,23.510973351117237,430.0,252.08,56.508,08:06:16+00:00,7,-10,119,13.949999999999989,101.8
1716019576547916000,57.0,17.647058823529413,23,33,3519.75,1651.5426127778,112.7153272754,5.343303809498117,0.0,46.76484220749542,23.510973351117237,430.0,252.08,56.508,08:06:16+00:00,9,-7,118,13.949999999999989,101.8
1716019576818854000,57.0,17.647058823529413,23,33,3327.75,1655.8324644444,112.7153272754,5.342037269180469,0.0,46.76484220749542,23.510973351117237,430.0,252.08,56.508,08:06:16+00:00,12,-6,121,13.949999999999989,101.8
1716019577059077000,57.0,17.647058823529413,23,33,3327.75,1659.6359952778,112.7153272754,5.340914813,0.0,46.76479498002002,23.510787504619454,430.7,250.81,53.109,08:06:17+00:00,10,-6,122,13.949999999999989,101.8
